source,category,subcategory,title,link,description,pub_date,author,guid,full_content,pub_date_formatted,full_paragraphs
SCMP,business,china_economy,Trump says US and Iran beginning direct talks on Tehran’s nuclear programme,https://www.scmp.com/news/world/united-states-canada/article/3305582/trump-says-us-hold-direct-talks-iran-insists-tehran-cannot-get-nuclear-weapons?utm_source=rss_feed,"During meeting with Israeli PM Netanyahu at the White House, Trump warned Tehran of ‘great danger’ if talks are not successful.","Tue, 08 Apr 2025 04:19:01 +0800",Reuters,https://www.scmp.com/news/world/united-states-canada/article/3305582/trump-says-us-hold-direct-talks-iran-insists-tehran-cannot-get-nuclear-weapons?utm_source=rss_feed,"During meeting with Israeli PM Netanyahu at the White House, Trump warned Tehran of ‘great danger’ if talks are not successful.",2025-04-08 04:19:01,
SCMP,business,global_economy,Is working at night unhealthy? How late shifts can affect sleep and trigger diabetes,https://www.scmp.com/lifestyle/health-wellness/article/3305478/working-night-unhealthy-how-late-shifts-can-affect-sleep-and-trigger-diabetes?utm_source=rss_feed,"Unhealthy habits associated with working late or night shifts can induce cancer, the WHO says, and make other health conditions more likely.","Tue, 08 Apr 2025 04:15:08 +0800",dpa,https://www.scmp.com/lifestyle/health-wellness/article/3305478/working-night-unhealthy-how-late-shifts-can-affect-sleep-and-trigger-diabetes?utm_source=rss_feed,"Unhealthy habits associated with working late or night shifts can induce cancer, the WHO says, and make other health conditions more likely.",2025-04-08 04:15:08,
SCMP,business,china_economy,Man wrongly deported to El Salvador must stay for now after Trump appeal: US Supreme Court,https://www.scmp.com/news/world/united-states-canada/article/3305580/trump-asks-us-supreme-court-pause-order-return-man-deported-el-salvador-error?utm_source=rss_feed,US district judge earlier had found US had no authority to detain and deport migrant who lived in Maryland legally and ordered his return.,"Tue, 08 Apr 2025 04:01:29 +0800",Reuters,https://www.scmp.com/news/world/united-states-canada/article/3305580/trump-asks-us-supreme-court-pause-order-return-man-deported-el-salvador-error?utm_source=rss_feed,US district judge earlier had found US had no authority to detain and deport migrant who lived in Maryland legally and ordered his return.,2025-04-08 04:01:29,
SCMP,business,china_economy,Britain’s King Charles shrugs off health scare to begin Italy visit,https://www.scmp.com/news/world/europe/article/3305579/britains-king-charles-shrugs-health-scare-begin-italy-visit?utm_source=rss_feed,"Trip comes 10 days after the king, 76, was briefly admitted to hospital after experiencing temporary side effects from his cancer treatment.","Tue, 08 Apr 2025 03:12:06 +0800",Agence France-Presse,https://www.scmp.com/news/world/europe/article/3305579/britains-king-charles-shrugs-health-scare-begin-italy-visit?utm_source=rss_feed,"Trip comes 10 days after the king, 76, was briefly admitted to hospital after experiencing temporary side effects from his cancer treatment.",2025-04-08 03:12:06,
SCMP,business,china_economy,Trump administration ends some USAID contracts providing life-saving aid across Middle East,https://www.scmp.com/news/world/united-states-canada/article/3305576/trump-administration-ends-some-usaid-contracts-providing-life-saving-aid-across-middle-east?utm_source=rss_feed,"The projects were being cancelled ‘for the convenience of the US government’, according to letters sent to USAID partners.","Tue, 08 Apr 2025 02:23:23 +0800",Associated Press,https://www.scmp.com/news/world/united-states-canada/article/3305576/trump-administration-ends-some-usaid-contracts-providing-life-saving-aid-across-middle-east?utm_source=rss_feed,"The projects were being cancelled ‘for the convenience of the US government’, according to letters sent to USAID partners.",2025-04-08 02:23:23,
SCMP,business,china_economy,EU frets over flood of Chinese imports as Trump stokes tariff war,https://www.scmp.com/news/china/diplomacy/article/3305575/eu-frets-over-flood-chinese-imports-trump-stokes-tariff-war?utm_source=rss_feed,"Advocates for easier trade with Beijing, including Spain, face off against Poland and others backing protections against Chinese imports.","Tue, 08 Apr 2025 01:51:00 +0800",Finbarr Bermingham,https://www.scmp.com/news/china/diplomacy/article/3305575/eu-frets-over-flood-chinese-imports-trump-stokes-tariff-war?utm_source=rss_feed,"Advocates for easier trade with Beijing, including Spain, face off against Poland and others backing protections against Chinese imports.",2025-04-08 01:51:00,
SCMP,business,china_economy,Canada says WeChat news account pushing false narratives about PM Mark Carney,https://www.scmp.com/news/world/united-states-canada/article/3305574/canada-says-wechat-news-account-pushing-false-narratives-about-pm-mark-carney?utm_source=rss_feed,Ottawa said the account had targeted Carney’s experience and credentials in a bid to manipulate Chinese voters.,"Tue, 08 Apr 2025 01:43:16 +0800",Reuters,https://www.scmp.com/news/world/united-states-canada/article/3305574/canada-says-wechat-news-account-pushing-false-narratives-about-pm-mark-carney?utm_source=rss_feed,Ottawa said the account had targeted Carney’s experience and credentials in a bid to manipulate Chinese voters.,2025-04-08 01:43:16,
SCMP,business,china_economy,Trump orders fresh review of Nippon Steel’s bid for US Steel,https://www.scmp.com/news/world/united-states-canada/article/3305573/trump-orders-fresh-review-nippon-steels-bid-us-steel?utm_source=rss_feed,White House directive sent share price of US Steel up over 13 per cent as move raised hopes of approval for deal blocked by Biden in January.,"Tue, 08 Apr 2025 00:36:05 +0800",Reuters,https://www.scmp.com/news/world/united-states-canada/article/3305573/trump-orders-fresh-review-nippon-steels-bid-us-steel?utm_source=rss_feed,White House directive sent share price of US Steel up over 13 per cent as move raised hopes of approval for deal blocked by Biden in January.,2025-04-08 00:36:05,
SCMP,news,hong_kong,"HK$150,000 in cash stolen from AXA office at Times Square in Hong Kong",https://www.scmp.com/news/hong-kong/law-and-crime/article/3305571/hk150000-cash-stolen-axa-office-times-square-hong-kong?utm_source=rss_feed,Security footage shows male entering premises and leaving with yellow bag.,"Tue, 08 Apr 2025 00:07:51 +0800",Danny Mok,https://www.scmp.com/news/hong-kong/law-and-crime/article/3305571/hk150000-cash-stolen-axa-office-times-square-hong-kong?utm_source=rss_feed,Security footage shows male entering premises and leaving with yellow bag.,2025-04-08 00:07:51,
SCMP,news,hong_kong,Hong Kong lawmakers question need for 3 new roles in Chief Executive’s Office,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305567/hong-kong-lawmakers-question-need-3-new-roles-chief-executives-office?utm_source=rss_feed,Planned recruitment of two information officers and driver will cost taxpayers HK$2.66 million annually in total.,"Mon, 07 Apr 2025 23:42:32 +0800",Vivian Au,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305567/hong-kong-lawmakers-question-need-3-new-roles-chief-executives-office?utm_source=rss_feed,Planned recruitment of two information officers and driver will cost taxpayers HK$2.66 million annually in total.,2025-04-07 23:42:32,
SCMP,news,hong_kong,"Long waiting times for Hong Kong courts set to ease, judiciary says",https://www.scmp.com/news/hong-kong/law-and-crime/article/3305566/long-waiting-times-hong-kong-courts-set-ease-judiciary-says?utm_source=rss_feed,"Most cases related to the 2019 protests and national security have concluded, lawmakers told.","Mon, 07 Apr 2025 23:34:24 +0800",Ng Kang-chung,https://www.scmp.com/news/hong-kong/law-and-crime/article/3305566/long-waiting-times-hong-kong-courts-set-ease-judiciary-says?utm_source=rss_feed,"Most cases related to the 2019 protests and national security have concluded, lawmakers told.",2025-04-07 23:34:24,
SCMP,news,hong_kong,Trump adviser Navarro dismisses Tesla’s Musk as ‘car assembler’ after tariff comments,https://www.scmp.com/news/world/united-states-canada/article/3305565/trump-adviser-navarro-dismisses-teslas-musk-car-assembler-after-tariff-comments?utm_source=rss_feed,Peter Navarro criticised Elon Musk’s zero tariffs proposal with Europe. Tesla’s reliance on foreign parts contrasts with Trump’s reshoring push.,"Mon, 07 Apr 2025 23:13:18 +0800",Reuters,https://www.scmp.com/news/world/united-states-canada/article/3305565/trump-adviser-navarro-dismisses-teslas-musk-car-assembler-after-tariff-comments?utm_source=rss_feed,Peter Navarro criticised Elon Musk’s zero tariffs proposal with Europe. Tesla’s reliance on foreign parts contrasts with Trump’s reshoring push.,2025-04-07 23:13:18,
SCMP,news,hong_kong,Where does Hang Seng Index’s 13% slump rank among other major crashes?,https://www.scmp.com/business/markets/article/3305564/where-does-hang-seng-indexs-13-slump-rank-among-other-major-crashes?utm_source=rss_feed,"The plunge pushed Hong Kong’s benchmark index into bear territory, as it has lost more than 20 per cent from a recent peak.","Mon, 07 Apr 2025 22:37:06 +0800",Enoch Yiu,https://www.scmp.com/business/markets/article/3305564/where-does-hang-seng-indexs-13-slump-rank-among-other-major-crashes?utm_source=rss_feed,"The plunge pushed Hong Kong’s benchmark index into bear territory, as it has lost more than 20 per cent from a recent peak.",2025-04-07 22:37:06,
SCMP,news,hong_kong,Deliveroo riders to take legal action over compensation as platform exits Hong Kong,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305563/deliveroo-riders-take-legal-action-over-compensation-platform-exits-hong-kong?utm_source=rss_feed,Sixteen couriers plan to file claims with Labour Tribunal over employee entitlements.,"Mon, 07 Apr 2025 22:33:05 +0800",Fiona Chow,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305563/deliveroo-riders-take-legal-action-over-compensation-platform-exits-hong-kong?utm_source=rss_feed,Sixteen couriers plan to file claims with Labour Tribunal over employee entitlements.,2025-04-07 22:33:05,
SCMP,news,hong_kong,"Amid tariff turmoil, Trump tells Americans not to be ‘stupid or weak’ or ‘a PANICAN’",https://www.scmp.com/news/china/article/3305561/dont-be-stupid-or-weak-trump-tells-americans-amid-tariff-turmoil?utm_source=rss_feed,"US president takes aim at China for responding with tariffs of its own, while dismissing global equity market jitters.","Mon, 07 Apr 2025 22:24:20 +0800",Khushboo Razdan,https://www.scmp.com/news/china/article/3305561/dont-be-stupid-or-weak-trump-tells-americans-amid-tariff-turmoil?utm_source=rss_feed,"US president takes aim at China for responding with tariffs of its own, while dismissing global equity market jitters.",2025-04-07 22:24:20,
SCMP,news,hong_kong,China’s swift strike after US tariffs shows a Beijing battle-hardened since 2018: analysts,https://www.scmp.com/economy/global-economy/article/3305547/chinas-swift-strike-after-us-tariffs-shows-beijing-battle-hardened-2018-analysts?utm_source=rss_feed,"But global supply chains could face ‘significant damage’ that no country is fully protected against, the more a trade war drags out and intensifies.","Mon, 07 Apr 2025 22:00:08 +0800","Frank Chen,Mandy Zuo",https://www.scmp.com/economy/global-economy/article/3305547/chinas-swift-strike-after-us-tariffs-shows-beijing-battle-hardened-2018-analysts?utm_source=rss_feed,"But global supply chains could face ‘significant damage’ that no country is fully protected against, the more a trade war drags out and intensifies.",2025-04-07 22:00:08,
SCMP,news,hong_kong,Wall Street endures intense up and down swings as Trump’s tariffs threaten global economy,https://www.scmp.com/news/world/united-states-canada/article/3305560/wall-street-tumbles-1200-points-trumps-trade-war-fuels-global-market-fears?utm_source=rss_feed,"US President Donald Trump said he will not back down on his sweeping new tariffs, which have roiled global trade.","Mon, 07 Apr 2025 21:49:05 +0800",Associated Press,https://www.scmp.com/news/world/united-states-canada/article/3305560/wall-street-tumbles-1200-points-trumps-trade-war-fuels-global-market-fears?utm_source=rss_feed,"US President Donald Trump said he will not back down on his sweeping new tariffs, which have roiled global trade.",2025-04-07 21:49:05,
SCMP,news,hong_kong,"Hong Kong’s Paul Chan warns of market volatility, but holds back on intervention",https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305559/hong-kongs-paul-chan-warns-market-volatility-holds-back-intervention?utm_source=rss_feed,City’s stock market suffers its steepest fall in decades amid anxiety over Trump’s decision to impose blanket tariffs globally.,"Mon, 07 Apr 2025 21:44:25 +0800","Denise Tsang,Emily Hung,Lam Ka-sing,Yulu Ao",https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305559/hong-kongs-paul-chan-warns-market-volatility-holds-back-intervention?utm_source=rss_feed,City’s stock market suffers its steepest fall in decades amid anxiety over Trump’s decision to impose blanket tariffs globally.,2025-04-07 21:44:25,
